loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,tp/t,fp/t,tn/t,fn/t,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,LR_pos,LR_neg,DOR,run_type,model_name,task,holdout_number,use_feature_selection,elapsed_time
0.21069172024726868,0.9520028233528137,0.0,0.0,0.4925905466079712,0.04618532955646515,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,False,242.07
0.21093204617500305,0.9519633650779724,0.0,0.0,0.5022879242897034,0.04827519878745079,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,0,False,242.07
0.15047958493232727,0.9562889933586121,0.1913580298423767,0.6521739363670349,0.7986013889312744,0.3549172282218933,0.29589563608169556,0.5931062698364258,0.9948545694351196,0.8086419701576233,0.0051454417407512665,0.33780524134635925,0.00918464083224535,0.004898475017398596,0.9471043944358826,0.03881251439452171,0.9606330990791321,0.3478260934352875,0.03936692327260971,0.14087772369384766,0.1736370474100113,0.5931062698364258,0.3532686233520508,0.612807035446167,37.189090728759766,0.8128241896629333,1.4576441049575806,train,MMNNV1,active_enhancers_vs_inactive_enhancers,0,False,227.67
0.15024800598621368,0.9549656510353088,0.19243420660495758,0.5969387888908386,0.7935593128204346,0.36421775817871094,0.29104477167129517,0.5929388403892517,0.9934434294700623,0.8075658082962036,0.006556560751050711,0.3219214975833893,0.00924389623105526,0.006241605617105961,0.9457217454910278,0.03879276290535927,0.960597038269043,0.4030612111091614,0.03940293565392494,0.15582261979579926,0.17030568420886993,0.5929388403892517,0.33892691135406494,0.5575358271598816,29.349422454833984,0.8128955364227295,1.4566329717636108,test,MMNNV1,active_enhancers_vs_inactive_enhancers,0,False,227.67
0.14625298976898193,0.9565260410308838,0.23950617015361786,0.622459888458252,0.8050333857536316,0.3794998526573181,0.345913827419281,0.6160910725593567,0.9926760196685791,0.760493814945221,0.007323955185711384,0.36863216757774353,0.011495615355670452,0.006972426548600197,0.9450303912162781,0.03650154173374176,0.9628116488456726,0.37754011154174805,0.0371883362531662,0.14884193241596222,0.20912684500217438,0.6160910725593567,0.38611266016960144,0.5852715373039246,32.7013053894043,0.7661046385765076,1.6047844886779785,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,False,233.45
0.14911025762557983,0.9555976986885071,0.23026315867900848,0.5982906222343445,0.7925149202346802,0.36581721901893616,0.3325415551662445,0.6112308502197266,0.9921985268592834,0.7697368264198303,0.0078014773316681385,0.35315173864364624,0.011061073280870914,0.007426720578223467,0.9445366263389587,0.03697558492422104,0.9623279571533203,0.4017094075679779,0.03767206147313118,0.1554531306028366,0.1994301974773407,0.6112308502197266,0.3711661100387573,0.5606185793876648,29.51494789123535,0.7757890224456787,1.5722203254699707,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,0,False,233.45
0.1585576981306076,0.9548273682594299,0.17942386865615845,0.5980795621871948,0.8080699443817139,0.3414587378501892,0.27603670954704285,0.5866724252700806,0.9939209222793579,0.8205761313438416,0.006079090293496847,0.31104177236557007,0.008611835539340973,0.005787311587482691,0.9462155103683472,0.039385318756103516,0.9600392580032349,0.4019204378128052,0.039960719645023346,0.1554538756608963,0.1601175218820572,0.5866724252700806,0.3275816738605499,0.5581188201904297,29.514434814453125,0.8255949020385742,1.4193882942199707,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,True,228.84
0.15593703091144562,0.9559927582740784,0.19736842811107635,0.6349206566810608,0.8145054578781128,0.3807668685913086,0.30112922191619873,0.5958209037780762,0.9942733645439148,0.8026315569877625,0.0057266163639724255,0.3379000425338745,0.009480919688940048,0.005451528821140528,0.9465118050575256,0.03855574131011963,0.9608597755432129,0.3650793731212616,0.03914019837975502,0.14554570615291595,0.17725259065628052,0.5958209037780762,0.3539961874485016,0.5957804322242737,34.464500427246094,0.8072543144226074,1.4741506576538086,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,True,228.84
0.19369050860404968,0.9520028233528137,0.0,0.0,0.5065810680389404,0.04886442422866821,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,True,296.81
0.19388045370578766,0.9519633650779724,0.0,0.0,0.5102588534355164,0.049981702119112015,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,True,296.81
0.1490866243839264,0.9557952284812927,0.19876542687416077,0.6240310072898865,0.8151310086250305,0.3601345419883728,0.3014981150627136,0.59636390209198,0.9939624071121216,0.8012345433235168,0.006037594750523567,0.33576977252960205,0.009540175087749958,0.005747807677835226,0.9462550282478333,0.038456980139017105,0.9609459638595581,0.3759689927101135,0.039054036140441895,0.1484183371067047,0.17750826478004456,0.59636390209198,0.3521871566772461,0.5849769711494446,32.920745849609375,0.806101381778717,1.4774789810180664,train,MMNNV1,active_enhancers_vs_inactive_enhancers,1,True,455.09
0.1476566344499588,0.9563877582550049,0.22697368264198303,0.6272727251052856,0.8125383853912354,0.3844449818134308,0.3333333432674408,0.610084056854248,0.9931944608688354,0.7730262875556946,0.006805544253438711,0.3602571487426758,0.010903057642281055,0.006478628609329462,0.9454846978187561,0.0371336005628109,0.9622095227241516,0.37272727489471436,0.037790462374687195,0.14760009944438934,0.20000000298023224,0.610084056854248,0.3773253262042999,0.5894822478294373,33.350799560546875,0.7783231139183044,1.5646551847457886,test,MMNNV1,active_enhancers_vs_inactive_enhancers,1,True,455.09
0.15313085913658142,0.9550446271896362,0.1316872388124466,0.6584362387657166,0.8001565337181091,0.34787362813949585,0.21947874128818512,0.5641215443611145,0.9965558648109436,0.8683127760887146,0.0034441263414919376,0.2811465263366699,0.006320612970739603,0.003278817981481552,0.9487240314483643,0.04167654365301132,0.9579195380210876,0.34156379103660583,0.04208049178123474,0.13920851051807404,0.1232665628194809,0.5641215443611145,0.2944616377353668,0.6163557767868042,38.23419952392578,0.8713135719299316,1.2942173480987549,train,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,1,True,147.81
0.15006023645401,0.9563087821006775,0.15460526943206787,0.7067669034004211,0.8052480220794678,0.3830450773239136,0.25371119379997253,0.5756842494010925,0.9967632293701172,0.8453947305679321,0.00323678320273757,0.31744271516799927,0.007426720578223467,0.0030812988989055157,0.9488820433616638,0.0406099408864975,0.9589588046073914,0.29323309659957886,0.04104119911789894,0.12640228867530823,0.1452859342098236,0.5756842494010925,0.33055996894836426,0.6657257080078125,47.76362609863281,0.8481398820877075,1.356735348701477,test,BoostedMMNNV1,active_enhancers_vs_inactive_enhancers,1,True,147.81
0.15933085978031158,0.9557161927223206,0.19341564178466797,0.625,0.8059455156326294,0.3544957637786865,0.2954116761684418,0.5937824249267578,0.9941491484642029,0.806584358215332,0.005850865039974451,0.3314470648765564,0.009283400140702724,0.005570040084421635,0.9464328289031982,0.03871375694870949,0.9607025384902954,0.375,0.03929745778441429,0.14815717935562134,0.17330382764339447,0.5937824249267578,0.3476848900318146,0.5857025384902954,33.05704879760742,0.8113312125205994,1.461734652519226,train,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,False,49.25
0.15643784403800964,0.9572568535804749,0.22039473056793213,0.6666666865348816,0.8109153509140015,0.3887673616409302,0.3312731683254242,0.6074170470237732,0.9944393634796143,0.7796052694320679,0.005560627207159996,0.3674880266189575,0.010587027296423912,0.005293513648211956,0.9466698169708252,0.037449631839990616,0.9619460701942444,0.3333333432674408,0.03805394843220711,0.137068510055542,0.1985185146331787,0.6074170470237732,0.3833142817020416,0.628612756729126,39.6341552734375,0.7839645147323608,1.5472321510314941,test,BinaryClassificationFFNNV1,active_enhancers_vs_inactive_enhancers,1,False,49.25
0.19851389527320862,0.9520028233528137,0.0,0.0,0.49405398964881897,0.04715970903635025,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9520028233528137,0.04799715429544449,0.9520028233528137,0.0,0.04799715429544449,0.0,0.0,0.5,0.0,-0.04799717664718628,0.0,0.9999998807907104,0.9999998807907104,train,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,False,327.63
0.1983998566865921,0.9519633650779724,0.0,0.0,0.4987746477127075,0.0480637401342392,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.9519633650779724,0.04803666099905968,0.9519633650779724,0.0,0.04803666099905968,0.0,0.0,0.5,0.0,-0.04803663492202759,0.0,0.9999998807907104,0.9999998807907104,test,BinaryClassificationCNNV1,active_enhancers_vs_inactive_enhancers,1,False,327.63
0.14782412350177765,0.955281674861908,0.10370370000600815,0.7455621361732483,0.8166279792785645,0.3647734820842743,0.1820809245109558,0.5509597063064575,0.9982156753540039,0.8962963223457336,0.001784306368790567,0.26753172278404236,0.004977482836693525,0.0016986647387966514,0.9503041505813599,0.043019674718379974,0.9566912055015564,0.2544378638267517,0.0433088093996048,0.11596065014600754,0.10015898197889328,0.5509597063064575,0.27806034684181213,0.7022533416748047,58.11663818359375,0.8978983759880066,1.2269715070724487,train,MMNNV1,active_enhancers_vs_inactive_enhancers,1,False,327.42
0.14605918526649475,0.9565457701683044,0.13322368264198303,0.7788461446762085,0.8192132115364075,0.39229661226272583,0.22752809524536133,0.565657377243042,0.9980911016464233,0.8667762875556946,0.001908872160129249,0.31106457114219666,0.0063996207900345325,0.001817176234908402,0.9501461386680603,0.04163703694939613,0.9580180048942566,0.2211538404226303,0.04198199510574341,0.106904998421669,0.12836767733097076,0.565657377243042,0.3221191465854645,0.7368641495704651,69.78817749023438,0.868433952331543,1.3023298978805542,test,MMNNV1,active_enhancers_vs_inactive_enhancers,1,False,327.42
